date,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow
2022-04-19,632000.0,421.59,-0.257448,-61916000.0,632000.0,0.0
2022-04-20,-4387000.0,388.19,-0.079224,-66303000.0,0.0,-4387000.0
2022-04-21,0.0,393.21,0.012921,-66303000.0,0.0,0.0
2022-04-22,0.0,321.64,-0.182,-66303000.0,0.0,0.0
2022-04-25,-2048000.0,341.29,0.06108,-68351000.0,0.0,-2048000.0
2022-04-26,0.0,367.56,0.076982,-68351000.0,0.0,0.0
2022-04-27,0.0,424.94,0.156116,-68351000.0,0.0,0.0
2022-04-28,-1047000.0,349.14,-0.178374,-69398000.0,0.0,-1047000.0
2022-04-29,403000.0,403.18,0.154763,-68995000.0,403000.0,0.0
2022-05-02,0.0,437.79,0.085838,-68995000.0,0.0,0.0
2022-05-03,0.0,517.43,0.181915,-68995000.0,0.0,0.0
2022-05-04,1208000.0,603.85,0.167017,-67787000.0,1208000.0,0.0
2022-05-05,-8971000.0,682.7,0.130587,-76758000.0,0.0,-8971000.0
2022-05-06,-8409000.0,517.5,-0.241978,-85167000.0,0.0,-8409000.0
2022-05-09,0.0,322.28,-0.377238,-85167000.0,0.0,0.0
2022-05-10,-594000.0,371.09,0.151452,-85761000.0,0.0,-594000.0
2022-05-11,1025000.0,410.08,0.105059,-84736000.0,1025000.0,0.0
2022-05-12,1284000.0,428.05,0.04382,-83452000.0,1284000.0,0.0
2022-05-13,3389000.0,416.86,-0.026131,-80063000.0,3389000.0,0.0
2022-05-16,0.0,462.91,0.110458,-80063000.0,0.0,0.0
2022-05-17,782000.0,521.6,0.126798,-79281000.0,782000.0,0.0
2022-05-18,-1334000.0,533.52,0.022856,-80615000.0,0.0,-1334000.0
2022-05-19,-2878000.0,523.26,-0.019238,-83493000.0,0.0,-2878000.0
2022-05-20,0.0,482.26,-0.078358,-83493000.0,0.0,0.0
2022-05-23,0.0,595.83,0.23549,-83493000.0,0.0,0.0
2022-05-24,0.0,597.62,0.00301,-83493000.0,0.0,0.0
2022-05-25,0.0,628.07,0.050948,-83493000.0,0.0,0.0
2022-05-26,-609000.0,608.71,-0.030814,-84102000.0,0.0,-609000.0
2022-05-27,-2383000.0,574.13,-0.056811,-86485000.0,0.0,-2383000.0
2022-05-31,824000.0,460.56,-0.197816,-85661000.0,824000.0,0.0
2022-06-01,2491000.0,553.57,0.201945,-83170000.0,2491000.0,0.0
2022-06-02,0.0,513.01,-0.073271,-83170000.0,0.0,0.0
2022-06-03,0.0,519.52,0.012688,-83170000.0,0.0,0.0
2022-06-06,0.0,665.18,0.280378,-83170000.0,0.0,0.0
2022-06-07,2518000.0,659.13,-0.009083,-80652000.0,2518000.0,0.0
2022-06-08,1330000.0,531.92,-0.192999,-79322000.0,1330000.0,0.0
2022-06-09,-7352000.0,587.68,0.104823,-86674000.0,0.0,-7352000.0
2022-06-10,-1047000.0,565.82,-0.037194,-87721000.0,0.0,-1047000.0
2022-06-13,10533000.0,517.1,-0.086106,-77188000.0,10533000.0,0.0
2022-06-14,-985000.0,259.26,-0.498619,-78173000.0,0.0,-985000.0
2022-06-15,1549000.0,281.61,0.086206,-76624000.0,1549000.0,0.0
2022-06-16,711000.0,284.23,0.009304,-75913000.0,711000.0,0.0
2022-06-17,8915000.0,222.87,-0.215897,-66998000.0,8915000.0,0.0
2022-06-21,211000.0,211.34,-0.051719,-66787000.0,211000.0,0.0
2022-06-22,0.0,219.99,0.040893,-66787000.0,0.0,0.0
2022-06-23,2196000.0,166.39,-0.243618,-64591000.0,2196000.0,0.0
2022-06-24,214000.0,164.64,-0.010543,-64377000.0,214000.0,0.0
2022-06-27,0.0,186.87,0.135054,-64377000.0,0.0,0.0
2022-06-28,2109000.0,188.32,0.007762,-62268000.0,2109000.0,0.0
2022-06-29,914000.0,182.8,-0.029314,-61354000.0,914000.0,0.0
2022-06-30,253000.0,89.81,-0.508695,-61101000.0,253000.0,0.0
2022-07-01,264000.0,105.8,0.177996,-60837000.0,264000.0,0.0
2022-07-05,0.0,93.29,-0.118274,-60837000.0,0.0,0.0
2022-07-06,3088000.0,93.03,-0.002769,-57749000.0,3088000.0,0.0
2022-07-07,1593000.0,132.73,0.42678,-56156000.0,1593000.0,0.0
2022-07-08,1140000.0,113.97,-0.141352,-55016000.0,1140000.0,0.0
2022-07-11,737000.0,133.96,0.175446,-54279000.0,737000.0,0.0
