date,usd_flow,nav,perf_pct,cumulative_flow,daily_inflow,daily_outflow
2025-05-23,-237000.0,6.52,-0.047138,155099000.0,0.0,-237000.0
2025-05-26,0.0,6.52,-0.000132,155099000.0,0.0,0.0
2025-05-27,0.0,6.45,-0.010307,155099000.0,0.0,0.0
2025-05-28,0.0,7.1,0.100113,155099000.0,0.0,0.0
2025-05-29,-1180000.0,7.24,0.019513,153919000.0,0.0,-1180000.0
2025-05-30,-24149000.0,7.54,0.042048,129770000.0,0.0,-24149000.0
2025-06-02,0.0,6.46,-0.143328,129770000.0,0.0,0.0
2025-06-03,0.0,6.36,-0.015252,129770000.0,0.0,0.0
2025-06-04,2800000.0,6.38,0.003131,132570000.0,2800000.0,0.0
2025-06-05,3336000.0,6.52,0.020896,135906000.0,3336000.0,0.0
2025-06-06,673000.0,6.14,-0.058357,136579000.0,673000.0,0.0
2025-06-09,-2290000.0,6.6,0.076009,134289000.0,0.0,-2290000.0
2025-06-10,8875000.0,6.93,0.049844,143164000.0,8875000.0,0.0
2025-06-11,-9478000.0,7.0,0.010329,133686000.0,0.0,-9478000.0
2025-06-12,-7268000.0,7.06,0.008178,126418000.0,0.0,-7268000.0
2025-06-13,-5565000.0,6.73,-0.047516,120853000.0,0.0,-5565000.0
2025-06-16,-1696000.0,6.13,-0.087853,119157000.0,0.0,-1696000.0
2025-06-17,530000.0,5.8,-0.055029,119687000.0,530000.0,0.0
2025-06-18,10587000.0,5.42,-0.065043,130274000.0,10587000.0,0.0
2025-06-19,6328000.0,5.42,-0.000411,136602000.0,6328000.0,0.0
2025-06-20,0.0,5.76,0.063004,136602000.0,0.0,0.0
2025-06-23,11561000.0,6.17,0.07048,148163000.0,11561000.0,0.0
2025-06-24,-7528000.0,6.67,0.081209,140635000.0,0.0,-7528000.0
2025-06-25,-12966000.0,6.98,0.047024,127669000.0,0.0,-12966000.0
2025-06-26,-13882000.0,7.15,0.023828,113787000.0,0.0,-13882000.0
2025-06-27,-5962000.0,6.27,-0.122045,107825000.0,0.0,-5962000.0
2025-06-30,3181000.0,7.22,0.150069,111006000.0,3181000.0,0.0
2025-07-02,0.0,7.08,-0.018585,111006000.0,0.0,0.0
2025-07-03,-13076000.0,7.4,0.045107,97930000.0,0.0,-13076000.0
2025-07-04,-2731000.0,7.43,0.004112,95199000.0,0.0,-2731000.0
2025-07-07,0.0,7.38,-0.006225,95199000.0,0.0,0.0
2025-07-08,-2253000.0,7.7,0.042114,92946000.0,0.0,-2253000.0
2025-07-09,0.0,8.27,0.074197,92946000.0,0.0,0.0
2025-07-10,-2665000.0,7.66,-0.07361,90281000.0,0.0,-2665000.0
2025-07-11,-7904000.0,7.73,0.009408,82377000.0,0.0,-7904000.0
2025-07-14,0.0,7.04,-0.089194,82377000.0,0.0,0.0
2025-07-15,0.0,6.81,-0.032678,82377000.0,0.0,0.0
2025-07-16,3553000.0,6.71,-0.015252,85930000.0,3553000.0,0.0
2025-07-17,5511000.0,6.74,0.00436,91441000.0,5511000.0,0.0
2025-07-18,6421000.0,6.65,-0.012626,97862000.0,6421000.0,0.0
2025-07-21,1103000.0,7.55,0.134603,98965000.0,1103000.0,0.0
2025-07-22,4763000.0,7.85,0.040822,103728000.0,4763000.0,0.0
2025-07-23,-27054000.0,8.66,0.102083,76674000.0,0.0,-27054000.0
2025-07-24,-1870000.0,8.5,-0.018056,74804000.0,0.0,-1870000.0
2025-07-25,-14316000.0,8.44,-0.007295,60488000.0,0.0,-14316000.0
2025-07-28,-488000.0,8.93,0.058293,60000000.0,0.0,-488000.0
2025-07-29,-1233000.0,8.48,-0.04982,58767000.0,0.0,-1233000.0
2025-07-30,-1303000.0,9.01,0.061838,57464000.0,0.0,-1303000.0
2025-07-31,0.0,8.65,-0.040267,57464000.0,0.0,0.0
2025-08-01,-11294000.0,8.77,0.014388,46170000.0,0.0,-11294000.0
2025-08-05,7670000.0,9.18,0.04721,53840000.0,7670000.0,0.0
2025-08-06,-639000.0,8.78,-0.044471,53201000.0,0.0,-639000.0
2025-08-07,-1928000.0,8.83,0.006417,51273000.0,0.0,-1928000.0
2025-08-08,4552000.0,9.28,0.050438,55825000.0,4552000.0,0.0
2025-08-11,-2065000.0,9.49,0.022334,53760000.0,0.0,-2065000.0
2025-08-12,-9233000.0,10.38,0.094365,44527000.0,0.0,-9233000.0
2025-08-13,0.0,10.23,-0.014519,44527000.0,0.0,0.0
2025-08-14,-4565000.0,10.09,-0.013786,39962000.0,0.0,-4565000.0
2025-08-15,-2788000.0,9.63,-0.045676,37174000.0,0.0,-2788000.0
2025-08-18,4083000.0,9.8,0.017783,41257000.0,4083000.0,0.0
2025-08-19,5186000.0,10.65,0.08709,46443000.0,5186000.0,0.0
2025-08-20,2336000.0,10.8,0.013894,48779000.0,2336000.0,0.0
2025-08-21,-10687000.0,10.25,-0.050871,38092000.0,0.0,-10687000.0
2025-08-22,-799000.0,11.05,0.077607,37293000.0,0.0,-799000.0
2025-08-25,6542000.0,10.99,-0.005128,43835000.0,6542000.0,0.0
2025-08-26,-11654000.0,11.12,0.012018,32181000.0,0.0,-11654000.0
2025-08-27,3192000.0,10.36,-0.068684,35373000.0,3192000.0,0.0
2025-08-28,2712000.0,9.94,-0.040176,38085000.0,2712000.0,0.0
2025-08-29,4707000.0,9.58,-0.036367,42792000.0,4707000.0,0.0
2025-09-02,6895000.0,9.5,-0.008147,49687000.0,6895000.0,0.0
2025-09-03,4978000.0,9.15,-0.036674,54665000.0,4978000.0,0.0
2025-09-04,329000.0,9.09,-0.006643,54994000.0,329000.0,0.0
2025-09-05,2006000.0,9.24,0.016653,57000000.0,2006000.0,0.0
2025-09-08,980000.0,9.02,-0.024314,57980000.0,980000.0,0.0
2025-09-09,0.0,8.91,-0.012731,57980000.0,0.0,0.0
2025-09-10,0.0,9.28,0.042132,57980000.0,0.0,0.0
2025-09-11,0.0,9.72,0.047663,57980000.0,0.0,0.0
2025-09-12,-3545000.0,9.82,0.009617,54435000.0,0.0,-3545000.0
2025-09-15,-3189000.0,9.25,-0.05779,51246000.0,0.0,-3189000.0
2025-09-16,-3091000.0,8.94,-0.03332,48155000.0,0.0,-3091000.0
2025-09-17,8725000.0,8.9,-0.004272,56880000.0,8725000.0,0.0
2025-09-18,5558000.0,9.58,0.076389,62438000.0,5558000.0,0.0
2025-09-19,-1784000.0,9.84,0.026852,60654000.0,0.0,-1784000.0
2025-09-22,-12624000.0,10.41,0.058406,48030000.0,0.0,-12624000.0
2025-09-23,-183000.0,10.12,-0.027913,47847000.0,0.0,-183000.0
2025-09-24,-8781000.0,10.17,0.004386,39066000.0,0.0,-8781000.0
2025-09-25,2627000.0,9.76,-0.03977,41693000.0,2627000.0,0.0
2025-09-26,-696000.0,9.69,-0.00716,40997000.0,0.0,-696000.0
2025-09-29,1508000.0,9.32,-0.038198,42505000.0,1508000.0,0.0
2025-09-30,-983000.0,9.12,-0.022045,41522000.0,0.0,-983000.0
2025-10-01,8786000.0,8.16,-0.104952,50308000.0,8786000.0,0.0
2025-10-02,4170000.0,8.32,0.019538,54478000.0,4170000.0,0.0
2025-10-03,20383000.0,8.89,0.068178,74861000.0,20383000.0,0.0
2025-10-06,-3123000.0,8.71,-0.019915,71738000.0,0.0,-3123000.0
2025-10-07,-2305000.0,8.04,-0.076937,69433000.0,0.0,-2305000.0
2025-10-08,0.0,8.66,0.077211,69433000.0,0.0,0.0
2025-10-09,6595000.0,9.02,0.041616,76028000.0,6595000.0,0.0
2025-10-10,-8719000.0,9.57,0.061293,67309000.0,0.0,-8719000.0
2025-10-14,-8267000.0,10.1,0.054384,59042000.0,0.0,-8267000.0
2025-10-15,-13443000.0,10.2,0.010769,45599000.0,0.0,-13443000.0
2025-10-16,-12394000.0,10.4,0.018977,33205000.0,0.0,-12394000.0
2025-10-17,-3667000.0,9.79,-0.058437,29538000.0,0.0,-3667000.0
2025-10-20,-6757000.0,8.25,-0.157522,22781000.0,0.0,-6757000.0
2025-10-21,1432000.0,8.03,-0.026336,24213000.0,1432000.0,0.0
2025-10-22,14542000.0,8.14,0.01354,38755000.0,14542000.0,0.0
2025-10-23,10026000.0,8.25,0.013659,48781000.0,10026000.0,0.0
2025-10-24,450000.0,8.4,0.018052,49231000.0,450000.0,0.0
2025-10-27,-1649000.0,8.39,-0.001087,47582000.0,0.0,-1649000.0
2025-10-28,-5605000.0,8.93,0.064672,41977000.0,0.0,-5605000.0
2025-10-29,-658000.0,9.17,0.026725,41319000.0,0.0,-658000.0
2025-10-30,-7286000.0,8.49,-0.074378,34033000.0,0.0,-7286000.0
2025-10-31,-1109000.0,7.76,-0.085442,32924000.0,0.0,-1109000.0
2025-11-03,9513000.0,7.23,-0.069178,42437000.0,9513000.0,0.0
2025-11-04,13333000.0,6.96,-0.036357,55770000.0,13333000.0,0.0
2025-11-05,14527000.0,7.32,0.051083,70297000.0,14527000.0,0.0
2025-11-06,8051000.0,6.89,-0.059165,78348000.0,8051000.0,0.0
2025-11-07,0.0,7.01,0.017546,78348000.0,0.0,0.0
2025-11-10,8163000.0,6.94,-0.010124,86511000.0,8163000.0,0.0
2025-11-11,-4937000.0,6.29,-0.093203,81574000.0,0.0,-4937000.0
2025-11-12,1811000.0,6.34,0.008261,83385000.0,1811000.0,0.0
2025-11-13,10175000.0,6.08,-0.041923,93560000.0,10175000.0,0.0
2025-11-14,1784000.0,6.25,0.02894,95344000.0,1784000.0,0.0
2025-11-17,4544000.0,6.72,0.075056,99888000.0,4544000.0,0.0
2025-11-18,-5045000.0,6.72,-0.000107,94843000.0,0.0,-5045000.0
2025-11-19,-5783000.0,6.25,-0.070135,89060000.0,0.0,-5783000.0
2025-11-20,0.0,6.48,0.036162,89060000.0,0.0,0.0
2025-11-21,5108000.0,6.26,-0.032944,94168000.0,5108000.0,0.0
2025-11-24,-2057000.0,6.45,0.029906,92111000.0,0.0,-2057000.0
2025-11-25,1114000.0,6.98,0.081606,93225000.0,1114000.0,0.0
